ID Client,Age,Annual Income,Purchase Score
7874,65,60,26
7875,60,12,59
7876,55,137,7
7877,58,128,100
7878,62,67,66
7879,41,134,1
7880,57,122,21
7881,63,64,69
7882,50,128,35
7883,34,129,23
7884,41,89,11
7885,54,51,80
7886,19,30,21
7887,49,19,82
7888,41,66,72
7889,26,65,75
7890,21,47,95
7891,34,95,94
7892,34,122,80
7893,67,121,22
7894,65,63,73
7895,47,55,62
7896,57,13,29
7897,28,71,18
7898,38,133,25
7899,38,137,89
7900,35,121,10
7901,46,94,19
7902,41,13,55
7903,27,74,44
7904,62,71,67
7905,34,99,46
7906,35,129,75
7907,59,139,88
7908,65,146,57
7909,37,54,9
7910,54,121,21
7911,62,51,70
7912,35,50,23
7913,34,98,65
7914,26,51,95
7915,31,44,84
7916,66,76,60
7917,46,50,6
7918,48,108,71
7919,21,59,37
7920,35,113,20
7921,37,95,7
7922,64,88,88
7923,60,54,27
7924,61,115,91
7925,26,131,53
7926,30,86,30
7927,32,65,99
7928,44,121,88
7929,32,102,40
7930,45,50,36
7931,54,15,37
7932,36,107,50
7933,43,82,75
7934,69,50,36
7935,43,18,100
7936,42,17,30
7937,43,113,61
7938,43,22,17
7939,63,28,89
7940,45,107,5
7941,66,105,8
7942,35,58,10
7943,49,109,94
7944,20,91,1
7945,19,75,28
7946,50,100,50
7947,59,68,68
7948,36,62,22
7949,34,61,99
7950,61,90,6
7951,50,24,55
7952,29,130,76
7953,66,14,61
7954,20,144,73
7955,60,27,99
7956,66,65,79
7957,43,84,14
7958,52,105,52
7959,25,123,42
7960,69,110,82
7961,53,37,84
7962,24,59,34
7963,63,11,78
7964,63,77,13
7965,53,137,92
7966,33,86,68
7967,41,33,48
7968,18,121,17
7969,66,128,50
7970,42,45,0
7971,27,11,26
7972,33,136,63
7973,33,114,59
7974,25,27,90
7975,46,17,88
7976,56,24,40
7977,45,32,20
7978,23,102,13
7979,33,58,19
7980,37,73,91
7981,33,43,84
7982,24,27,86
7983,58,73,10
7984,31,115,65
7985,60,83,83
7986,43,111,23
7987,43,26,88
7988,31,61,36
7989,24,73,85
7990,50,43,23
7991,43,104,14
7992,62,96,11
7993,37,111,94
7994,20,149,63
7995,69,85,30
7996,21,28,52
7997,43,146,93
7998,28,83,83
7999,19,59,71
8000,31,48,43
8001,61,147,29
8002,47,21,34
8003,66,88,20
8004,29,24,62
8005,43,37,91
8006,61,141,16
8007,50,45,11
8008,30,128,17
8009,31,74,91
8010,41,107,59
8011,51,56,66
8012,61,90,14
8013,43,48,15
8014,38,47,21
8015,45,53,94
8016,65,106,62
8017,53,133,30
8018,57,35,0
8019,19,106,74
8020,59,10,5
8021,26,62,86
8022,40,15,8
8023,32,46,51
8024,30,11,79
8025,40,132,61
8026,34,78,57
8027,65,22,18
8028,19,78,12
8029,37,75,31
8030,37,68,99
8031,63,77,8
8032,20,68,48
8033,29,126,36
8034,57,19,30
8035,19,139,30
8036,53,24,58
8037,31,55,54
8038,33,147,18
8039,36,98,62
8040,51,86,1
8041,61,145,44
8042,63,119,95
8043,23,106,42
8044,30,54,97
8045,53,100,0
8046,39,123,84
8047,35,82,60
8048,29,44,2
8049,69,51,90
8050,47,142,43
8051,68,36,6
8052,57,41,32
8053,24,145,8
8054,49,112,29
8055,65,94,17
8056,36,87,55
8057,23,53,89
8058,37,41,83
8059,44,37,30
8060,60,86,71
8061,54,27,62
8062,65,112,86
8063,24,79,49
8064,22,128,88
8065,28,148,0
8066,32,106,81
8067,20,145,18
8068,22,44,63
8069,40,78,52
8070,54,135,5
8071,26,108,16
8072,32,87,45
8073,20,120,71
8074,46,26,72
8075,23,149,100
8076,34,13,54
8077,43,101,90
8078,38,84,99
8079,25,112,5
8080,38,33,69
8081,28,74,67
8082,55,126,85
8083,25,91,39
8084,59,15,90
8085,41,75,100
8086,52,76,65
8087,31,81,8
8088,31,104,10
8089,27,57,19
8090,29,79,42
8091,55,87,57
8092,61,76,77
8093,63,74,25
8094,51,72,37
8095,58,55,93
8096,27,82,35
8097,34,80,98
8098,34,119,54
8099,20,72,5
8100,48,50,2
8101,68,16,64
8102,18,146,63
8103,29,13,57
8104,56,98,57
8105,21,143,17
8106,59,91,22
8107,30,30,95
8108,51,137,28
8109,59,114,22
8110,38,113,35
8111,39,77,69
8112,21,119,80
8113,35,75,81
8114,22,36,94
8115,36,69,5
8116,19,127,33
8117,29,53,43
8118,34,45,43
8119,27,28,26
8120,51,100,99
8121,23,54,51
8122,25,107,41
8123,68,28,24
8124,28,50,73
8125,29,35,38
8126,26,37,38
8127,19,73,11
8128,25,77,10
8129,28,89,2
8130,53,60,21
8131,27,111,3
8132,38,19,7
8133,37,109,13
8134,65,131,83
8135,25,73,87
8136,53,133,13
8137,46,28,91
8138,59,85,15
8139,29,71,31
8140,31,34,63
8141,65,98,75
8142,67,101,15
8143,38,51,51
8144,39,126,18
8145,38,48,68
8146,61,142,11
8147,67,90,92
8148,47,116,4
8149,56,120,41
8150,37,30,16
8151,41,59,71
8152,40,130,93
8153,24,143,9
8154,26,59,83
8155,18,124,15
8156,43,10,15
8157,55,39,41
8158,55,116,2
8159,61,57,22
8160,39,96,85
8161,61,138,27
8162,27,28,44
8163,23,55,99
8164,34,139,67
8165,68,65,23
8166,67,101,18
8167,55,91,74
8168,41,88,39
8169,68,114,45
8170,27,36,39
8171,25,64,61
8172,38,69,17
8173,23,118,11
8174,38,129,13
8175,56,94,81
8176,41,95,60
8177,50,126,11
8178,35,117,26
8179,45,84,5
8180,69,128,87
8181,49,16,32
8182,29,84,79
8183,65,67,49
8184,59,25,11
8185,44,36,94
8186,27,60,56
8187,63,84,100
8188,69,96,52
8189,59,132,12
8190,49,85,71
8191,59,49,2
8192,43,76,63
8193,42,139,83
8194,28,111,57
8195,40,102,3
8196,51,119,44
8197,69,91,65
8198,57,87,35
8199,40,11,22
8200,46,74,18
8201,48,29,39
8202,24,43,71
8203,57,50,15
8204,50,32,57
8205,38,47,17
8206,19,76,35
8207,35,71,23
8208,64,149,0
8209,50,39,0
8210,54,96,63
8211,51,127,61
8212,37,15,35
8213,52,84,74
8214,68,141,17
8215,67,102,15
8216,35,19,16
8217,63,60,23
8218,41,102,97
8219,25,47,67
8220,47,138,98
8221,61,145,78
8222,27,111,1
8223,40,90,94
8224,69,92,72
8225,66,40,9
8226,28,30,52
8227,19,140,88
8228,43,135,50
8229,53,44,68
8230,50,54,13
8231,64,68,65
8232,30,21,81
8233,57,149,92
8234,42,42,52
8235,21,30,83
8236,59,69,63
8237,36,61,71
8238,35,132,100
8239,54,115,48
8240,47,109,89
8241,36,80,61
8242,40,144,36
8243,33,71,48
8244,18,97,67
8245,29,33,32
8246,41,49,21
8247,51,85,69
8248,25,145,32
8249,35,18,27
8250,65,12,87
8251,22,30,3
8252,43,104,65
8253,47,25,76
8254,30,116,48
8255,36,102,10
8256,46,142,34
8257,20,148,38
8258,43,88,9
8259,57,79,73
8260,29,57,71
8261,19,24,68
8262,28,43,22
8263,61,69,33
8264,45,11,31
8265,35,89,15
8266,30,28,67
8267,54,58,53
8268,39,87,27
8269,29,37,59
8270,19,57,77
8271,54,105,75
8272,24,118,59
8273,43,82,84
8274,43,109,79
8275,41,38,43
8276,29,67,1
8277,33,57,22
8278,40,32,92
8279,57,36,45
8280,26,16,72
8281,49,58,53
8282,32,118,70
8283,54,77,92
8284,30,82,80
8285,22,110,8
8286,28,17,69
8287,27,62,43
8288,69,144,83
8289,30,146,73
8290,58,12,72
8291,63,87,11
8292,67,95,96
8293,32,55,31
8294,59,99,33
8295,24,18,82
8296,57,124,32
8297,45,139,63
8298,49,84,47
8299,52,90,15
8300,32,137,49
8301,65,43,22
8302,53,48,25
8303,38,22,53
8304,23,142,43
8305,18,59,36
8306,21,32,8
8307,28,131,93
8308,61,129,12
8309,43,97,59
8310,54,121,79
8311,40,120,1
8312,46,81,94
8313,38,66,59
8314,65,10,56
8315,62,122,42
8316,62,71,18
8317,66,56,10
8318,44,87,77
8319,56,115,46
8320,57,135,88
8321,30,14,62
8322,40,40,6
8323,33,46,78
8324,47,88,93
8325,21,61,30
8326,57,148,87
8327,33,52,54
8328,48,49,24
8329,59,72,71
8330,42,139,29
8331,61,96,35
8332,29,82,49
8333,43,113,13
8334,54,25,28
8335,65,68,26
8336,50,56,49
8337,45,125,35
8338,26,118,33
8339,29,18,20
8340,22,74,37
8341,69,68,74
8342,45,111,96
8343,52,145,78
8344,22,132,75
8345,51,100,87
8346,63,105,49
8347,51,67,36
8348,30,41,74
8349,56,57,18
8350,59,54,0
8351,62,109,80
8352,65,109,39
8353,31,55,54
8354,28,135,79
8355,59,55,25
8356,55,130,42
8357,21,97,58
8358,50,70,50
8359,24,55,14
8360,58,90,7
8361,25,54,93
8362,54,127,13
8363,68,56,96
8364,27,32,6
8365,60,70,17
8366,32,22,11
8367,55,16,1
8368,32,37,49
8369,22,105,92
8370,46,116,20
8371,36,107,6
8372,68,121,90
8373,27,10,11
8374,29,52,83
8375,21,51,56
8376,48,104,77
8377,35,138,73
8378,33,60,22
8379,57,24,29
8380,53,134,57
8381,42,96,94
8382,40,62,51
8383,29,98,55
8384,51,115,9
8385,53,15,18
8386,54,40,18
8387,20,49,86
8388,26,78,58
8389,35,144,43
8390,60,22,58
8391,52,13,95
8392,51,12,83
8393,58,149,3
8394,31,74,96
8395,21,36,64
8396,46,116,12
8397,58,59,66
8398,62,26,11
8399,67,41,92
8400,32,26,54
8401,45,43,60
8402,59,44,94
8403,33,59,40
8404,29,112,35
8405,69,42,1
8406,22,98,21
8407,51,138,21
8408,59,94,40
8409,18,68,94
8410,56,19,13
8411,49,66,92
8412,43,75,34
8413,34,128,49
8414,65,121,8
8415,44,24,95
8416,41,22,58
8417,52,123,55
8418,63,127,90
8419,59,123,9
8420,56,43,24
8421,43,110,44
8422,66,34,96
8423,55,121,10
8424,40,63,100
8425,39,21,8
8426,21,135,6
8427,66,146,70
8428,26,40,33
8429,21,87,82
8430,24,62,19
8431,40,121,88
8432,19,52,4
8433,66,51,92
8434,41,133,54
8435,57,76,90
8436,48,75,88
8437,64,92,100
8438,48,103,14
8439,64,114,47
8440,57,40,3
8441,65,127,77
8442,68,37,80
8443,60,13,20
8444,51,147,79
8445,41,27,89
8446,66,56,8
8447,43,18,65
8448,33,38,78
8449,64,101,34
8450,30,73,87
8451,32,120,50
8452,44,133,77
8453,21,119,100
8454,33,127,36
8455,47,109,5
8456,61,40,81
8457,47,90,85
8458,53,55,81
8459,20,58,50
8460,39,51,65
8461,66,121,95
8462,39,36,16
8463,67,97,64
8464,67,130,8
8465,66,12,12
8466,29,69,99
8467,38,88,100
8468,21,41,57
8469,48,16,29
8470,61,80,30
8471,48,137,22
8472,40,67,62
8473,37,121,27
8474,32,57,58
8475,40,120,9
8476,45,80,88
8477,33,84,99
8478,54,83,89
8479,38,130,25
8480,32,64,76
8481,34,50,16
8482,67,106,39
8483,54,42,67
8484,30,43,22
8485,36,71,34
8486,47,28,74
8487,62,19,75
8488,35,129,8
8489,31,132,78
8490,53,113,44
8491,53,14,36
8492,37,67,68
8493,69,68,18
8494,36,137,74
8495,62,95,72
8496,61,113,98
8497,24,138,26
8498,61,47,12
8499,21,116,56
8500,51,118,59
8501,19,62,11
8502,22,61,8
8503,27,10,91
8504,49,20,76
8505,59,67,83
8506,58,137,76
8507,30,53,26
8508,56,15,89
8509,22,17,62
8510,27,14,92
8511,27,115,28
8512,55,121,21
8513,44,26,72
8514,68,18,87
8515,38,87,18
8516,25,23,37
8517,18,122,94
8518,45,100,38
8519,66,34,14
8520,56,107,53
8521,31,12,31
8522,38,148,45
8523,47,121,60
8524,38,56,92
8525,66,59,51
8526,26,133,33
8527,34,99,72
8528,22,76,34
8529,48,11,69
8530,69,11,36
8531,57,74,77
8532,55,100,60
8533,60,125,48
8534,36,58,8
8535,53,78,18
8536,67,141,86
8537,50,135,27
8538,30,62,79
8539,31,121,25
8540,50,148,37
8541,46,122,39
8542,60,123,24
8543,66,147,98
8544,53,57,68
8545,61,40,70
8546,27,46,22
8547,48,117,88
8548,23,37,64
8549,18,79,21
8550,24,23,63
8551,44,131,67
8552,38,25,57
8553,45,34,27
8554,33,75,77
8555,63,47,96
8556,40,112,67
8557,69,107,74
8558,37,124,95
8559,55,49,3
8560,42,73,0
8561,45,98,25
8562,22,109,32
8563,38,91,80
8564,35,86,26
8565,64,68,41
8566,23,100,68
8567,46,107,70
8568,36,148,63
8569,50,10,24
8570,18,22,71
8571,62,39,97
8572,20,27,3
8573,59,87,11
8574,38,41,57
8575,52,80,94
8576,58,59,10
8577,57,125,100
8578,20,122,58
8579,42,89,35
8580,62,40,21
8581,55,60,64
8582,62,69,49
8583,37,42,3
8584,69,136,99
8585,61,135,71
8586,62,50,88
8587,51,28,91
8588,38,50,51
8589,65,94,99
8590,40,98,99
8591,23,51,42
8592,68,129,45
8593,30,32,3
8594,66,42,12
8595,40,29,37
8596,26,99,44
8597,34,113,24
8598,19,21,66
8599,36,60,54
8600,36,15,95
8601,24,100,38
8602,59,78,64
8603,59,132,74
8604,37,124,1
8605,26,120,68
8606,34,70,85
8607,44,116,61
8608,64,87,45
8609,19,104,76
8610,53,83,86
8611,36,57,30
8612,34,105,98
8613,22,40,34
8614,56,43,44
8615,35,96,76
8616,24,144,53
8617,34,92,70
8618,56,144,68
8619,53,56,28
8620,57,145,71
8621,62,138,7
8622,21,134,53
8623,55,86,6
8624,42,12,82
8625,22,101,22
8626,47,109,99
8627,29,136,31
8628,21,77,61
8629,41,142,44
8630,46,99,67
8631,26,98,29
8632,21,19,38
8633,68,17,4
8634,41,21,66
8635,31,73,21
8636,22,127,27
8637,35,68,21
8638,59,59,85
8639,36,49,97
8640,29,131,28
8641,35,106,42
8642,34,136,41
8643,47,96,59
8644,41,86,76
8645,28,130,70
8646,52,120,73
8647,40,138,91
8648,34,50,67
8649,18,146,58
8650,32,32,95
8651,49,87,85
8652,26,20,83
8653,32,80,83
8654,45,35,5
8655,41,39,72
8656,52,111,27
8657,39,78,76
8658,44,142,30
8659,36,70,38
8660,62,115,49
8661,29,32,77
8662,37,122,85
8663,18,39,36
8664,38,76,87
8665,66,140,71
8666,62,130,14
8667,18,92,50
8668,27,71,69
8669,64,66,22
8670,49,10,24
8671,56,111,94
8672,39,78,45
8673,35,68,92
8674,65,55,22
8675,63,115,9
8676,49,43,72
8677,44,110,76
8678,45,106,31
8679,35,38,50
8680,56,132,40
8681,66,82,64
8682,46,13,64
8683,35,47,100
8684,61,29,39
8685,25,122,17
8686,48,32,35
8687,51,120,30
8688,24,145,53
8689,53,54,62
8690,35,106,0
8691,55,42,51
8692,26,144,99
8693,26,31,56
8694,63,142,8
8695,25,24,85
8696,68,30,91
8697,52,135,89
8698,35,98,73
8699,22,26,55
8700,31,65,46
8701,45,59,2
8702,47,144,1
8703,21,127,53
8704,56,131,36
8705,37,59,55
8706,42,69,30
8707,45,134,96
8708,29,125,95
8709,19,144,11
8710,60,97,57
8711,31,114,66
8712,39,64,25
8713,48,73,77
8714,40,105,11
8715,65,53,89
8716,37,139,15
8717,55,59,52
8718,21,120,71
8719,32,146,48
8720,41,108,48
8721,42,93,91
8722,18,39,6
8723,24,74,14
8724,48,33,35
8725,29,99,71
8726,59,115,73
8727,22,86,14
8728,61,77,61
8729,67,118,17
8730,59,106,45
8731,55,142,100
8732,29,101,60
8733,56,97,42
8734,35,59,43
8735,19,112,98
8736,27,121,65
8737,32,55,54
8738,47,20,85
8739,61,21,78
8740,34,73,100
8741,21,17,38
8742,24,18,99
8743,58,139,4
8744,48,87,56
8745,68,11,14
8746,56,83,90
8747,51,140,15
8748,23,143,56
8749,67,96,99
8750,55,14,81
8751,62,140,98
8752,68,147,24
8753,51,23,21
8754,61,133,30
8755,32,52,100
8756,31,37,33
8757,23,33,86
8758,67,26,15
8759,54,92,69
8760,67,54,58
8761,49,83,14
8762,20,148,81
8763,20,70,12
8764,39,47,23
8765,39,75,12
8766,27,42,64
8767,68,52,35
8768,20,121,48
8769,29,44,81
8770,46,46,47
8771,65,109,96
8772,34,32,42
8773,24,98,5
8774,30,24,80
8775,19,141,67
8776,21,31,13
8777,27,87,29
8778,56,81,83
8779,41,107,7
8780,34,99,53
8781,69,118,65
8782,23,103,100
8783,36,89,3
8784,22,103,73
8785,49,89,83
8786,27,47,59
8787,26,143,52
8788,44,143,98
8789,30,35,73
8790,36,110,91
8791,38,84,14
8792,41,47,99
8793,55,92,0
8794,21,65,21
8795,41,114,90
8796,52,40,92
8797,20,67,14
8798,21,82,73
8799,54,141,83
8800,57,19,21
8801,65,82,49
8802,52,24,47
8803,48,107,72
8804,61,72,50
8805,42,28,95
8806,57,122,16
8807,30,72,82
8808,21,125,90
8809,63,30,50
8810,31,90,36
8811,30,75,97
8812,44,74,48
8813,23,52,58
8814,34,66,9
8815,53,147,29
8816,57,46,84
8817,66,129,20
8818,52,78,33
8819,34,65,72
8820,58,128,97
8821,19,64,49
8822,30,47,75
8823,69,24,46
8824,19,86,84
8825,69,62,83
8826,45,16,5
8827,60,64,49
8828,43,61,99
8829,39,13,62
8830,64,52,11
8831,60,49,40
8832,20,130,30
8833,52,39,1
8834,29,147,15
8835,41,112,0
8836,22,16,3
8837,37,118,46
8838,56,29,64
8839,56,58,51
8840,30,105,46
8841,58,68,98
8842,62,99,76
8843,29,35,49
8844,30,45,44
8845,27,135,41
8846,50,52,94
8847,57,108,83
8848,33,42,55
8849,62,109,70
8850,52,106,56
8851,20,54,32
8852,22,97,27
8853,43,104,43
8854,28,26,55
8855,24,149,43
8856,27,31,83
8857,59,99,95
8858,69,87,72
8859,51,149,33
8860,20,123,13
8861,25,77,67
8862,48,119,28
8863,28,134,78
8864,62,66,16
8865,24,64,82
8866,62,91,8
8867,19,116,26
8868,23,111,48
8869,58,120,78
8870,49,116,36
8871,37,111,27
8872,51,12,49
8873,67,34,54
8874,33,84,3
8875,42,70,84
8876,29,132,97
8877,24,64,18
8878,56,48,36
8879,34,92,3
8880,62,43,36
8881,28,122,50
8882,23,36,31
8883,40,40,44
8884,44,146,11
8885,63,92,40
8886,23,19,55
8887,55,49,79
8888,19,63,13
8889,39,144,53
8890,37,13,62
8891,42,15,64
8892,32,82,57
8893,66,67,95
8894,46,86,20
8895,25,28,3
8896,54,71,72
8897,66,80,45
8898,69,147,85
8899,50,34,11
8900,39,136,29
8901,67,67,93
8902,64,129,95
8903,22,120,59
8904,56,85,99
8905,35,79,70
8906,55,147,80
8907,54,75,64
8908,47,129,13
8909,68,96,43
8910,48,148,25
8911,27,131,90
8912,32,58,15
8913,59,57,6
8914,65,124,31
8915,61,96,88
8916,35,16,94
8917,40,86,15
8918,50,130,77
8919,33,133,88
8920,55,134,61
8921,52,21,29
8922,51,80,70
8923,45,10,11
8924,19,128,66
8925,47,120,90
8926,30,73,45
8927,58,52,82
8928,33,50,42
8929,22,124,100
8930,45,48,54
8931,56,10,44
8932,62,50,59
8933,37,97,70
8934,41,107,79
8935,44,97,31
8936,47,88,7
8937,62,80,76
8938,44,146,61
8939,43,108,74
8940,24,96,19
8941,59,10,17
8942,64,121,100
8943,55,83,5
8944,22,74,83
8945,40,78,95
8946,45,76,28
8947,51,59,3
8948,32,67,70
8949,49,62,42
8950,43,100,83
8951,65,124,33
8952,48,127,99
8953,36,66,70
8954,26,95,32
8955,46,27,14
8956,68,25,95
8957,56,139,85
8958,21,22,39
8959,20,89,92
8960,46,52,88
8961,69,63,4
8962,28,146,77
8963,50,82,49
8964,55,57,98
8965,28,27,65
8966,44,20,88
8967,50,93,53
8968,38,28,79
8969,56,109,45
8970,48,125,79
8971,55,99,10
8972,63,83,48
8973,19,33,98
8974,44,22,22
8975,53,134,54
8976,28,125,4
8977,64,80,63
8978,35,135,34
8979,18,128,92
8980,52,100,68
8981,52,94,53
8982,48,117,2
8983,45,136,5
8984,56,130,86
8985,18,138,55
8986,42,15,1
8987,60,87,81
8988,55,47,93
8989,37,125,37
8990,20,111,55
8991,68,17,4
8992,19,87,45
8993,35,121,10
8994,61,64,64
8995,27,57,9
8996,22,97,40
8997,26,19,43
8998,19,61,89
8999,51,43,32
9000,55,70,90
9001,48,88,55
9002,27,27,11
9003,67,80,1
9004,29,95,0
9005,53,41,64
9006,38,52,32
9007,66,92,85
9008,64,78,75
9009,23,59,35
9010,65,21,20
9011,66,94,83
9012,20,132,35
9013,27,67,25
9014,22,92,46
9015,63,121,94
9016,43,137,0
9017,38,45,37
9018,62,63,13
9019,43,56,89
9020,55,124,45
9021,61,133,41
9022,43,105,6
9023,25,116,54
9024,22,129,55
9025,32,110,75
9026,33,112,62
9027,18,41,23
9028,33,75,82
9029,54,20,72
9030,20,46,98
9031,69,111,3
9032,64,58,41
9033,48,28,95
9034,30,16,69
9035,33,142,27
9036,60,51,91
9037,38,97,39
9038,19,144,50
9039,44,20,28
9040,55,50,41
9041,43,12,68
9042,55,49,4
9043,63,60,100
9044,42,41,40
9045,28,57,60
9046,25,80,54
9047,25,98,27
9048,50,118,40
9049,24,44,8
9050,55,117,28
9051,38,49,77
9052,25,61,37
9053,68,121,61
9054,38,48,53
9055,37,77,51
9056,25,85,33
9057,63,74,36
9058,48,71,48
9059,67,11,41
9060,46,143,13
9061,65,131,81
9062,26,84,32
9063,32,49,97
9064,47,98,91
9065,43,37,99
9066,27,89,100
9067,46,72,86
9068,33,149,16
9069,53,50,74
9070,37,38,31
9071,62,32,100
9072,54,89,78
9073,39,60,67
9074,24,121,38
9075,40,114,93
9076,58,54,9
9077,57,99,86
9078,46,147,23
9079,33,144,99
9080,55,98,57
9081,45,24,68
9082,65,86,100
9083,55,115,63
9084,48,99,18
9085,31,96,100
9086,50,70,7
9087,26,117,70
9088,44,70,39
9089,41,60,12
9090,30,21,100
9091,43,86,26
9092,46,121,81
9093,68,75,87
9094,66,124,1
9095,60,39,15
9096,45,114,13
9097,45,40,16
9098,25,22,59
9099,40,137,69
9100,46,110,98
9101,22,76,16
9102,59,89,44
9103,24,112,37
9104,59,28,63
9105,53,41,5
9106,58,74,59
9107,44,36,48
9108,63,56,20
9109,19,21,98
9110,42,94,22
9111,26,75,75
9112,44,142,56
9113,18,146,63
9114,40,119,28
9115,27,91,26
9116,59,134,5
9117,69,72,20
9118,42,81,70
9119,20,107,40
9120,23,82,79
9121,23,80,4
9122,19,39,14
9123,35,134,20
9124,40,25,57
9125,19,142,3
9126,29,56,68
9127,39,110,6
9128,54,116,34
9129,37,135,35
9130,56,31,14
9131,41,92,91
9132,65,69,1
9133,37,67,56
9134,18,12,4
9135,18,54,70
9136,34,59,85
9137,18,11,94
9138,69,24,31
9139,62,105,71
9140,47,94,40
9141,58,120,41
9142,64,32,74
9143,20,108,64
9144,63,46,39
9145,28,116,82
9146,41,50,37
9147,39,66,41
9148,61,106,36
9149,62,34,55
9150,43,119,70
9151,30,46,54
9152,18,49,88
9153,41,94,53
9154,27,55,21
9155,52,111,26
9156,41,107,46
9157,45,28,37
9158,53,100,38
9159,33,146,14
9160,57,78,65
9161,33,14,60
9162,34,57,59
9163,68,121,7
9164,32,27,43
9165,33,40,42
9166,32,138,5
9167,51,140,83
9168,28,34,26
9169,18,17,44
9170,32,71,22
9171,43,144,80
9172,68,16,12
9173,21,145,67
9174,60,28,83
9175,22,148,63
9176,52,120,24
9177,30,20,85
9178,27,50,51
9179,28,123,47
9180,35,101,60
9181,51,84,16
9182,56,76,39
9183,58,14,74
9184,59,125,88
9185,67,127,68
9186,40,20,84
9187,24,53,25
9188,56,86,79
9189,20,127,55
9190,29,125,39
9191,24,76,84
9192,66,22,95
9193,43,101,67
9194,50,20,7
9195,54,148,72
9196,65,94,44
9197,32,94,16
9198,19,144,40
9199,58,26,76
9200,24,57,8
9201,49,106,69
9202,21,84,90
9203,37,146,100
9204,67,86,23
9205,53,137,72
9206,49,46,10
9207,45,39,34
9208,30,56,28
9209,18,144,7
9210,52,57,16
9211,65,143,70
9212,47,43,11
9213,53,110,78
9214,42,55,92
9215,33,79,49
9216,36,145,23
9217,18,33,36
9218,22,76,77
9219,68,13,10
9220,39,10,98
9221,41,43,80
9222,60,118,58
9223,62,18,54
9224,69,72,26
9225,54,19,66
9226,53,147,59
9227,53,53,1
9228,21,127,67
9229,53,15,17
9230,69,130,19
9231,35,104,84
9232,67,120,62
9233,33,114,77
9234,58,73,71
9235,35,149,1
9236,39,80,89
9237,19,113,82
9238,38,98,41
9239,53,15,27
9240,61,119,28
9241,56,121,68
9242,64,136,27
9243,56,145,59
9244,46,72,89
9245,43,27,4
9246,38,86,14
9247,34,148,72
9248,33,112,31
9249,48,126,51
9250,68,26,89
9251,26,23,36
9252,48,66,14
9253,31,102,40
9254,66,143,3
9255,54,123,52
9256,19,141,99
9257,69,148,83
9258,65,118,26
9259,63,128,20
9260,31,101,59
9261,50,20,85
9262,52,108,63
9263,56,17,70
9264,64,123,46
9265,68,74,53
9266,37,102,30
9267,19,113,16
9268,68,108,49
9269,58,93,6
9270,36,82,82
9271,54,68,27
9272,35,40,9
9273,33,73,26
9274,21,57,12
9275,29,32,65
9276,46,64,85
9277,24,16,83
9278,31,121,59
9279,29,115,42
9280,52,107,68
9281,22,21,62
9282,34,69,69
9283,59,61,98
9284,49,149,64
9285,27,81,98
9286,60,134,66
9287,34,69,53
9288,22,40,35
9289,62,86,70
9290,59,85,92
9291,26,70,14
9292,66,11,74
9293,50,130,17
9294,53,68,3
9295,53,49,87
9296,35,41,10
9297,26,47,5
9298,46,101,50
9299,67,97,57
9300,31,94,59
9301,42,85,17
9302,32,137,78
9303,23,22,66
9304,59,48,16
9305,46,32,96
9306,32,119,33
9307,46,116,29
9308,21,101,18
9309,35,33,8
9310,67,43,39
9311,66,121,43
9312,61,147,94
9313,56,127,58
9314,33,16,90
9315,28,99,24
9316,31,22,70
9317,20,89,52
9318,68,39,47
9319,67,142,70
9320,59,25,83
9321,55,49,52
9322,62,46,48
9323,59,87,42
9324,35,25,99
9325,37,52,18
9326,65,72,65
9327,42,24,33
9328,55,146,80
9329,30,74,87
9330,21,53,72
9331,31,29,53
9332,50,128,0
9333,45,121,91
9334,69,132,54
9335,54,89,14
9336,25,109,84
9337,61,15,14
9338,51,92,22
9339,61,40,65
9340,22,75,45
9341,22,27,99
9342,48,37,8
9343,62,77,65
9344,26,123,65
9345,59,67,17
9346,49,138,16
9347,50,48,71
9348,20,115,97
9349,47,10,33
9350,67,84,68
9351,29,97,63
9352,46,69,43
9353,20,139,28
9354,43,119,61
9355,47,28,91
9356,26,71,15
9357,43,80,77
9358,19,120,51
9359,20,142,1
9360,63,81,60
9361,21,87,3
9362,42,109,51
9363,68,80,40
9364,30,16,51
9365,56,59,30
9366,61,55,25
9367,52,81,26
9368,40,85,50
9369,26,83,97
9370,19,82,94
9371,58,111,47
9372,61,103,10
9373,48,78,7
9374,61,74,11
9375,64,71,98
9376,19,29,44
9377,49,53,33
9378,35,71,76
9379,30,116,90
9380,63,134,71
9381,22,54,46
9382,59,20,20
9383,61,97,40
9384,27,55,74
9385,60,121,21
9386,42,90,20
9387,51,41,27
9388,54,107,66
9389,47,14,70
9390,24,38,13
9391,23,57,78
9392,20,25,72
9393,30,81,51
9394,20,38,42
9395,43,55,70
9396,41,32,75
9397,23,103,18
9398,60,123,26
9399,66,43,17
9400,59,126,12
9401,29,38,0
9402,66,18,84
9403,53,48,33
9404,19,144,12
9405,28,119,50
9406,56,78,86
9407,51,145,0
9408,43,105,86
9409,35,128,27
9410,38,127,31
9411,53,27,71
9412,57,111,54
9413,69,119,25
9414,63,91,13
9415,61,114,87
9416,39,25,92
9417,47,30,67
9418,67,147,62
9419,60,115,81
9420,47,141,13
9421,25,53,26
9422,51,132,40
9423,64,145,2
9424,26,120,93
9425,68,126,58
9426,37,135,99
